ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,LOCALITY,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
102757,65+,female,minority,10-19y,none,upper class,0.6854090454032493,yes,after 2015,yes,yes,New York,11000.0,sedan,1,0,0,approved
426769,26-39,male,majority,10-19y,university,upper class,0.6670226191158176,yes,before 2015,yes,yes,New York,14000.0,sedan,2,0,2,approved
319786,16-25,male,majority,0-9y,university,upper class,0.6082656962441383,yes,before 2015,yes,no,New York,13000.0,sedan,0,0,0,denied
472257,40-64,male,majority,20-29y,university,upper class,0.7216402910712306,yes,after 2015,yes,yes,New York,11000.0,sedan,2,0,5,approved
614120,40-64,male,majority,20-29y,university,upper class,0.4596749902548559,no,before 2015,no,yes,New York,13000.0,sports car,0,3,1,approved
455627,40-64,male,majority,0-9y,none,middle class,0.4900678073285606,yes,after 2015,no,yes,San Francisco,11697.003206900365,sedan,0,0,0,approved
886751,40-64,male,majority,0-9y,none,middle class,0.5417098412700575,yes,before 2015,yes,yes,Miami,7000.0,sedan,0,0,0,denied
424339,16-25,female,majority,0-9y,none,poverty,0.5158128096027941,no,before 2015,no,no,Miami,11000.0,sedan,0,0,0,denied
954045,16-25,male,majority,0-9y,university,working class,0.4701928145539621,no,before 2015,no,yes,New York,9000.0,sedan,0,0,0,denied
539780,40-64,male,majority,20-29y,university,upper class,0.5806195342350445,yes,after 2015,yes,yes,Miami,7000.0,sedan,12,1,3,approved
458428,26-39,female,majority,10-19y,high school,upper class,0.8246055134031282,yes,after 2015,no,no,New York,14000.0,sedan,1,0,1,approved
237986,16-25,female,majority,0-9y,high school,poverty,0.2866241766490909,no,before 2015,no,no,New York,16000.0,sedan,0,0,0,denied
448925,26-39,female,majority,0-9y,none,poverty,0.5158128096027941,no,before 2015,no,yes,New York,17000.0,sedan,0,0,0,approved
140311,16-25,female,majority,0-9y,high school,working class,0.5105416142994454,no,before 2015,no,no,New York,12000.0,sedan,0,0,0,denied
67509,26-39,male,majority,10-19y,university,upper class,0.5158128096027941,yes,before 2015,yes,yes,New York,11697.003206900365,sedan,1,0,2,approved
757295,16-25,male,majority,0-9y,high school,upper class,0.61727812187165,yes,after 2015,yes,yes,Miami,10000.0,sedan,0,0,0,denied
2654,16-25,male,majority,0-9y,high school,poverty,0.2266204187196561,no,before 2015,no,yes,New York,12000.0,sedan,0,0,0,denied
125456,40-64,female,minority,20-29y,high school,upper class,0.4854096107116239,no,after 2015,yes,yes,New York,9000.0,sedan,2,1,3,approved
510231,26-39,female,majority,10-19y,high school,working class,0.3846403721622462,no,before 2015,no,yes,New York,11000.0,sedan,0,0,1,approved
123705,40-64,female,minority,20-29y,high school,upper class,0.5610588085481812,yes,before 2015,no,yes,New York,14000.0,sedan,3,0,1,approved
252060,26-39,male,majority,10-19y,university,upper class,0.5035670239503522,yes,before 2015,yes,yes,New York,9000.0,sedan,5,0,2,approved
683736,26-39,female,majority,10-19y,high school,working class,0.4400170768463599,yes,before 2015,yes,yes,New York,14000.0,sedan,0,0,1,approved
40343,65+,male,majority,10-19y,high school,upper class,0.6458584800209589,yes,after 2015,yes,yes,San Francisco,11000.0,sedan,2,0,0,approved
750098,40-64,female,minority,20-29y,university,upper class,0.6946223389054919,yes,before 2015,yes,yes,New York,9000.0,sedan,4,2,1,approved
837247,16-25,male,majority,0-9y,none,working class,0.3673915153567661,yes,before 2015,yes,yes,New York,11000.0,sedan,0,0,0,approved
999976,40-64,female,majority,10-19y,high school,middle class,0.4709463634111504,yes,before 2015,yes,yes,New York,9000.0,sedan,0,0,1,approved
935123,65+,male,majority,30y+,high school,upper class,0.6780290985770019,yes,before 2015,yes,yes,Miami,12000.0,sedan,11,1,1,approved
345979,65+,male,majority,30y+,university,upper class,0.567420445945503,no,after 2015,yes,yes,New York,9000.0,sedan,5,1,7,approved
278816,26-39,male,minority,10-19y,none,upper class,0.4696695415128295,yes,before 2015,yes,no,Miami,8000.0,sedan,6,0,2,approved
457341,40-64,female,minority,20-29y,university,upper class,0.6230965528779376,yes,before 2015,yes,yes,New York,8000.0,sedan,3,2,4,approved
845448,40-64,male,majority,0-9y,high school,upper class,0.6780115158287626,no,after 2015,yes,yes,Miami,11000.0,sedan,0,0,0,denied
303039,16-25,female,majority,0-9y,high school,middle class,0.6533774120556458,yes,after 2015,no,yes,New York,12000.0,sedan,0,0,0,approved
782130,65+,male,majority,10-19y,high school,upper class,0.4838848652090954,yes,before 2015,yes,yes,Miami,8000.0,sedan,5,1,0,approved
347755,65+,male,minority,0-9y,university,upper class,0.6814422418900506,yes,after 2015,yes,yes,New York,9000.0,sedan,0,0,0,approved
12333,40-64,male,majority,20-29y,university,upper class,0.584162066396573,yes,before 2015,yes,no,New York,11000.0,sedan,4,0,0,approved
763764,65+,male,majority,30y+,university,upper class,0.5968599686931912,yes,before 2015,yes,no,New York,15000.0,sedan,2,0,2,approved
655511,16-25,female,majority,0-9y,none,poverty,0.377267939245568,no,before 2015,yes,yes,New York,11000.0,sedan,0,0,0,denied
885622,40-64,male,majority,20-29y,university,upper class,0.408776432410417,yes,after 2015,yes,yes,New York,10000.0,sedan,1,0,4,approved
328664,26-39,male,majority,0-9y,high school,working class,0.3662098408890193,no,before 2015,no,no,Miami,10000.0,sedan,0,0,0,denied
606142,40-64,male,majority,10-19y,high school,middle class,0.5094372527074583,yes,after 2015,yes,yes,Miami,8000.0,sedan,2,0,2,approved
206134,26-39,male,majority,0-9y,high school,middle class,0.6133896915585907,no,before 2015,no,no,New York,12000.0,sedan,0,0,0,denied
195959,40-64,male,majority,10-19y,university,upper class,0.6749718971794846,yes,after 2015,yes,yes,San Francisco,12000.0,sedan,2,0,0,approved
647122,26-39,male,majority,10-19y,university,upper class,0.6126814428612573,no,after 2015,no,no,New York,13000.0,sedan,3,0,1,denied
55396,26-39,female,majority,0-9y,none,working class,0.5275057358985888,no,before 2015,no,no,Miami,15000.0,sedan,0,0,0,denied
349851,26-39,male,majority,10-19y,university,middle class,0.4038738668665778,yes,after 2015,no,yes,New York,15000.0,sedan,1,0,0,approved
329801,40-64,male,majority,10-19y,university,upper class,0.6522632312864586,yes,after 2015,no,yes,Miami,9000.0,sedan,3,1,1,approved
890672,65+,male,majority,10-19y,university,upper class,0.632071900431844,yes,before 2015,no,yes,New York,11000.0,sedan,3,0,2,approved
25825,16-25,male,majority,0-9y,none,poverty,0.5158128096027941,no,before 2015,no,yes,New York,15000.0,sedan,0,0,0,denied
273676,40-64,female,majority,20-29y,university,upper class,0.7088589461787946,yes,before 2015,yes,yes,New York,9000.0,sedan,2,2,1,approved
573910,40-64,male,majority,20-29y,university,upper class,0.6107452144722096,no,before 2015,yes,yes,San Francisco,10000.0,sedan,10,0,2,approved
242100,65+,female,majority,30y+,university,upper class,0.4709021936145576,yes,after 2015,no,yes,New York,10000.0,sedan,2,0,1,approved
587145,40-64,male,majority,20-29y,high school,upper class,0.6637272722430558,yes,after 2015,no,yes,New York,15000.0,sedan,5,0,3,approved
273939,65+,male,majority,20-29y,high school,upper class,0.6713585572774622,yes,after 2015,yes,yes,Miami,6000.0,sedan,8,1,2,approved
905593,16-25,female,majority,0-9y,university,working class,0.5357575590071443,yes,before 2015,no,yes,Miami,11000.0,sedan,0,0,0,denied
545992,26-39,male,majority,10-19y,high school,upper class,0.6609333089751197,yes,before 2015,yes,no,New York,9000.0,sedan,2,0,3,approved
969562,26-39,male,majority,10-19y,high school,working class,0.2158830849082594,yes,before 2015,yes,yes,Miami,10000.0,sedan,4,0,1,approved
363787,40-64,male,majority,20-29y,none,working class,0.5240293740807962,yes,before 2015,no,no,Miami,14000.0,sedan,4,0,1,approved
416920,65+,male,majority,30y+,university,upper class,0.5846714102071112,yes,after 2015,yes,yes,Miami,11000.0,sedan,13,1,3,approved
664716,40-64,female,majority,20-29y,high school,upper class,0.4736095690653534,yes,after 2015,yes,yes,New York,9000.0,sedan,2,0,2,approved
906950,40-64,male,minority,10-19y,university,upper class,0.5064086371116839,no,after 2015,yes,yes,New York,11000.0,sedan,3,0,2,approved
344660,26-39,male,majority,10-19y,university,middle class,0.502144711398539,yes,before 2015,no,no,Miami,13000.0,sedan,4,0,3,denied
129882,16-25,female,majority,0-9y,high school,middle class,0.4095777894765035,yes,after 2015,no,no,New York,12000.0,sedan,0,0,0,approved
851428,40-64,female,majority,10-19y,high school,working class,0.2778104486315901,no,before 2015,no,yes,New York,12000.0,sedan,0,0,2,denied
766789,26-39,female,majority,10-19y,high school,working class,0.6616536709828063,yes,before 2015,no,yes,San Francisco,12000.0,sedan,1,0,0,approved
534886,65+,female,majority,30y+,high school,upper class,0.5888889061756829,yes,before 2015,yes,yes,New York,12000.0,sedan,2,0,2,approved
791078,26-39,male,minority,10-19y,university,upper class,0.5758378032781618,yes,after 2015,no,yes,New York,14000.0,sedan,1,0,0,approved
924520,26-39,female,majority,0-9y,high school,upper class,0.7519971243463806,yes,before 2015,no,yes,Miami,9000.0,sedan,0,0,0,approved
449811,26-39,male,majority,10-19y,high school,middle class,0.5158128096027941,yes,after 2015,no,yes,New York,13000.0,sedan,1,0,0,approved
435122,65+,male,majority,30y+,university,upper class,0.6115255635879427,yes,before 2015,yes,yes,New York,10000.0,sedan,6,1,9,approved
102844,40-64,female,majority,0-9y,high school,middle class,0.6487617772165083,yes,before 2015,yes,yes,Miami,9000.0,sedan,0,0,0,approved
9863,40-64,male,majority,20-29y,high school,upper class,0.7221845906508915,yes,after 2015,no,no,New York,15000.0,sedan,2,2,1,approved
592668,16-25,female,majority,0-9y,high school,working class,0.2983405315294405,yes,before 2015,no,no,New York,15000.0,sedan,0,0,0,denied
457936,40-64,female,majority,20-29y,high school,middle class,0.3943131593188522,no,before 2015,yes,yes,Miami,12000.0,sedan,2,1,2,approved
384974,40-64,male,majority,20-29y,university,middle class,0.5010180026077341,no,before 2015,yes,yes,New York,8000.0,sedan,1,0,3,approved
933410,65+,female,majority,30y+,high school,middle class,0.6695109646953296,yes,before 2015,yes,yes,New York,12000.0,sedan,3,0,1,approved
297690,26-39,female,majority,10-19y,high school,working class,0.5083268520271713,no,before 2015,yes,yes,New York,9000.0,sedan,2,0,0,approved
280096,40-64,male,majority,10-19y,high school,upper class,0.730309867150182,yes,after 2015,no,yes,New York,11697.003206900365,sedan,0,0,2,approved
512035,40-64,female,majority,20-29y,high school,working class,0.4503634589093056,no,before 2015,no,no,Miami,7000.0,sedan,2,0,0,approved
518188,26-39,female,majority,0-9y,none,middle class,0.4374226306331744,yes,after 2015,yes,yes,Miami,12000.0,sedan,0,0,0,approved
942224,40-64,female,majority,20-29y,none,middle class,0.5617018828890193,yes,before 2015,no,yes,New York,13000.0,sedan,0,0,0,approved
347653,40-64,male,majority,20-29y,university,upper class,0.4669035543886058,yes,after 2015,no,yes,Miami,11000.0,sedan,5,3,3,approved
978369,26-39,male,majority,0-9y,university,working class,0.277330465062199,no,before 2015,no,yes,Miami,12000.0,sedan,0,0,0,denied
290516,65+,female,majority,20-29y,none,upper class,0.6736612645600645,yes,before 2015,yes,yes,Miami,10000.0,sedan,1,0,1,approved
430766,16-25,female,majority,0-9y,high school,poverty,0.2907696723906524,yes,before 2015,no,yes,San Francisco,14000.0,sedan,0,0,0,denied
212303,65+,male,majority,30y+,high school,upper class,0.7086878384235843,yes,before 2015,no,yes,New York,12000.0,sedan,1,1,7,approved
753838,40-64,male,majority,10-19y,none,upper class,0.5047539827483274,yes,before 2015,no,yes,New York,10000.0,sedan,0,0,0,approved
754299,16-25,female,majority,0-9y,none,poverty,0.5158128096027941,yes,before 2015,no,no,New York,11697.003206900365,sedan,0,0,0,denied
872973,40-64,male,majority,20-29y,university,upper class,0.6741173026157443,yes,after 2015,yes,no,New York,13000.0,sedan,1,1,1,approved
517511,26-39,female,majority,10-19y,none,poverty,0.3460042308900576,yes,before 2015,no,yes,New York,13000.0,sedan,0,0,0,approved
357194,16-25,female,majority,0-9y,high school,poverty,0.5961511521802579,no,before 2015,no,no,New York,11000.0,sedan,0,0,0,denied
632227,16-25,female,majority,0-9y,university,middle class,0.5584297222497407,yes,before 2015,yes,yes,Miami,7000.0,sedan,0,0,0,denied
73173,40-64,female,majority,20-29y,high school,middle class,0.4795650162746911,yes,before 2015,no,no,New York,12000.0,sedan,2,1,1,approved
717908,40-64,female,majority,0-9y,university,upper class,0.5677135244725591,yes,before 2015,no,yes,New York,12000.0,sedan,0,0,0,approved
196865,40-64,male,majority,20-29y,high school,upper class,0.5158128096027941,yes,after 2015,yes,yes,New York,6000.0,sedan,6,0,5,approved
826053,65+,male,majority,30y+,university,upper class,0.7244869628614676,yes,after 2015,yes,yes,New York,12000.0,sedan,6,1,3,approved
394342,16-25,female,majority,0-9y,none,working class,0.4612268925007986,yes,before 2015,no,no,Miami,12000.0,sports car,0,0,0,denied
344827,40-64,male,majority,20-29y,none,middle class,0.4596170604546482,yes,after 2015,yes,yes,New York,10000.0,sedan,3,1,3,approved
425747,26-39,female,majority,0-9y,university,upper class,0.6082027648430689,no,after 2015,yes,yes,Miami,6000.0,sedan,0,0,0,approved
582667,65+,female,majority,0-9y,university,upper class,0.6848940070987218,yes,before 2015,no,yes,New York,12000.0,sedan,0,0,0,denied
53828,16-25,male,minority,0-9y,high school,working class,0.4987146666985322,no,before 2015,yes,yes,New York,8000.0,sedan,0,0,0,denied
339853,40-64,male,majority,20-29y,university,upper class,0.704085650847231,yes,after 2015,yes,yes,Miami,7000.0,sedan,12,0,5,approved
932809,16-25,female,majority,0-9y,none,poverty,0.3292359274424569,yes,before 2015,no,no,San Francisco,13000.0,sedan,0,0,0,denied
7866,16-25,female,majority,0-9y,university,working class,0.5158128096027941,yes,before 2015,no,yes,New York,15000.0,sports car,0,0,0,approved
272776,65+,male,majority,30y+,high school,upper class,0.5585866661510136,yes,before 2015,yes,yes,Miami,11697.003206900365,sedan,17,0,3,approved
26248,40-64,male,majority,20-29y,high school,upper class,0.6305716881715939,yes,after 2015,yes,yes,San Francisco,10000.0,sports car,4,1,4,denied
545309,65+,male,minority,20-29y,high school,upper class,0.5501302706237786,yes,after 2015,yes,yes,New York,7000.0,sports car,2,0,1,approved
236191,16-25,male,majority,0-9y,none,poverty,0.0972109997290097,no,before 2015,no,no,New York,17000.0,sedan,0,0,0,denied
918612,26-39,female,majority,0-9y,high school,middle class,0.5116467664654503,no,after 2015,no,no,San Francisco,16000.0,sedan,0,0,0,denied
910531,16-25,male,majority,0-9y,high school,poverty,0.3322031062528092,yes,before 2015,no,yes,New York,15000.0,sports car,0,0,0,denied
854685,26-39,female,majority,0-9y,none,working class,0.4638268843521842,no,before 2015,no,no,New York,18000.0,sedan,0,0,0,denied
829614,40-64,male,majority,10-19y,university,middle class,0.4107534729412132,yes,after 2015,no,no,Miami,11000.0,sedan,1,0,1,approved
498195,65+,female,majority,30y+,high school,upper class,0.49825957406754,yes,before 2015,yes,no,New York,11000.0,sedan,1,0,5,approved
277626,26-39,male,majority,10-19y,none,poverty,0.3635155818200086,no,before 2015,no,yes,New York,15000.0,sedan,0,0,2,denied
527665,40-64,male,majority,20-29y,high school,working class,0.481567980309193,yes,before 2015,no,yes,New York,12000.0,sedan,3,1,3,approved
449921,40-64,male,majority,10-19y,university,upper class,0.6329125316171743,yes,before 2015,yes,yes,New York,12000.0,sedan,1,0,0,approved
953688,16-25,female,majority,0-9y,high school,poverty,0.3863765509928501,yes,before 2015,no,no,New York,12000.0,sedan,0,0,0,denied
925647,40-64,male,majority,0-9y,high school,middle class,0.6127350251833245,yes,before 2015,yes,yes,Miami,13000.0,sedan,0,0,0,denied
104866,40-64,female,majority,0-9y,high school,working class,0.5158128096027941,no,before 2015,no,yes,New York,10000.0,sedan,0,0,0,denied
400562,26-39,female,minority,10-19y,none,middle class,0.4948332302558839,no,after 2015,yes,yes,New York,8000.0,sedan,2,0,3,approved
508723,40-64,female,majority,20-29y,university,middle class,0.5158128096027941,yes,before 2015,no,yes,New York,14000.0,sedan,0,0,3,approved
277802,26-39,male,majority,10-19y,university,upper class,0.5681315286992283,no,after 2015,yes,no,San Francisco,17000.0,sedan,0,0,0,denied
630035,40-64,female,majority,20-29y,high school,upper class,0.7453860538131073,yes,before 2015,yes,yes,New York,13000.0,sedan,3,1,0,approved
276256,40-64,female,majority,10-19y,high school,upper class,0.6027617226896056,yes,before 2015,no,no,New York,14000.0,sedan,0,0,1,approved
177582,16-25,male,minority,0-9y,none,working class,0.3925521411624277,no,before 2015,no,no,New York,15000.0,sedan,0,0,0,denied
403686,16-25,male,majority,0-9y,university,middle class,0.4965338738721264,yes,before 2015,yes,yes,New York,6000.0,sedan,0,0,0,approved
650746,26-39,female,majority,10-19y,none,working class,0.5158128096027941,no,before 2015,no,yes,New York,13000.0,sedan,0,0,3,denied
776379,40-64,female,majority,20-29y,high school,upper class,0.7765591455706297,yes,before 2015,no,yes,Miami,13000.0,sedan,3,0,0,approved
777885,40-64,female,majority,20-29y,high school,upper class,0.6182580991974427,yes,before 2015,yes,yes,New York,15000.0,sedan,2,0,1,approved
781035,16-25,male,majority,0-9y,high school,poverty,0.2343895342350447,yes,before 2015,no,no,Miami,12000.0,sedan,0,0,0,denied
828324,26-39,male,majority,0-9y,high school,poverty,0.3505304279819008,no,before 2015,yes,yes,Miami,8000.0,sedan,0,0,0,denied
813341,65+,female,minority,30y+,none,middle class,0.4874645595687514,yes,before 2015,yes,yes,Miami,5000.0,sedan,3,0,0,approved
827898,40-64,male,majority,20-29y,university,upper class,0.6695729313068942,yes,after 2015,no,yes,Baltimore,11000.0,sedan,3,0,1,denied
457285,40-64,female,majority,20-29y,high school,middle class,0.6001996811721423,yes,before 2015,no,yes,New York,11697.003206900365,sedan,1,0,0,approved
680919,16-25,female,majority,0-9y,high school,working class,0.4256430305423096,no,before 2015,no,yes,New York,15000.0,sedan,0,0,0,denied
79260,26-39,male,majority,10-19y,university,middle class,0.4772592012898568,no,before 2015,no,yes,New York,13000.0,sedan,2,0,4,denied
308586,16-25,female,majority,0-9y,none,working class,0.4358748607590172,no,after 2015,yes,yes,San Francisco,12000.0,sedan,0,0,0,denied
171762,26-39,male,majority,10-19y,none,poverty,0.3930116698115786,no,before 2015,no,yes,New York,11000.0,sedan,2,1,4,approved
85568,65+,male,minority,20-29y,university,upper class,0.4143016805242815,yes,before 2015,yes,yes,New York,11697.003206900365,sedan,1,0,1,approved
973470,16-25,male,minority,0-9y,university,middle class,0.4699857525886301,yes,before 2015,no,yes,Miami,11000.0,sedan,0,0,0,denied
456102,26-39,male,majority,10-19y,university,middle class,0.328671664213881,yes,after 2015,no,yes,New York,11697.003206900365,sedan,3,0,1,approved
702884,65+,male,majority,0-9y,university,upper class,0.5158128096027941,yes,before 2015,yes,yes,New York,11000.0,sedan,0,0,0,denied
145769,16-25,female,majority,0-9y,none,poverty,0.5158128096027941,no,before 2015,no,no,New York,13000.0,sedan,0,0,0,denied
486729,65+,female,majority,30y+,high school,upper class,0.6381004203412624,no,before 2015,yes,yes,New York,11697.003206900365,sedan,2,1,4,approved
46172,40-64,female,majority,20-29y,high school,upper class,0.6357600253126064,yes,before 2015,no,yes,New York,11000.0,sedan,1,0,3,approved
366895,16-25,male,majority,0-9y,university,poverty,0.3045477014251953,yes,before 2015,no,yes,New York,15000.0,sedan,0,0,0,denied
949933,40-64,male,minority,10-19y,none,poverty,0.5158128096027941,no,before 2015,no,yes,New York,9000.0,sedan,0,0,0,denied
795366,16-25,female,majority,0-9y,none,poverty,0.5158128096027941,no,before 2015,no,no,New York,14000.0,sedan,0,0,0,denied
685602,65+,female,majority,30y+,high school,upper class,0.6641451987815057,no,before 2015,yes,yes,New York,9000.0,sedan,3,0,0,approved
454978,26-39,female,majority,0-9y,university,upper class,0.5579951427753703,yes,after 2015,yes,no,New York,12000.0,sedan,0,0,0,approved
811551,16-25,male,majority,0-9y,university,working class,0.3699006108349729,yes,before 2015,yes,no,Miami,13000.0,sedan,0,0,0,approved
569958,65+,male,majority,30y+,high school,upper class,0.6065484983345751,yes,before 2015,yes,yes,New York,13000.0,sedan,4,0,0,approved
841491,26-39,female,majority,10-19y,high school,working class,0.6469238969549422,no,before 2015,no,yes,New York,12000.0,sedan,0,0,1,approved
116199,16-25,male,majority,0-9y,high school,working class,0.3977001998989168,yes,after 2015,no,yes,Miami,13000.0,sedan,0,0,0,denied
893542,40-64,male,minority,10-19y,high school,upper class,0.7928853742076165,yes,before 2015,no,yes,New York,11697.003206900365,sedan,1,0,1,approved
96421,65+,male,majority,30y+,university,upper class,0.7042280046651094,yes,after 2015,no,no,New York,14000.0,sedan,5,0,2,approved
293475,65+,female,majority,30y+,university,upper class,0.6567180218384583,yes,after 2015,yes,yes,New York,11000.0,sedan,0,0,2,approved
203613,65+,male,majority,10-19y,university,upper class,0.5158128096027941,yes,after 2015,no,yes,San Francisco,11000.0,sedan,1,1,2,approved
78172,26-39,male,majority,10-19y,university,middle class,0.5158128096027941,yes,before 2015,yes,no,New York,9000.0,sports car,2,1,0,approved
329676,26-39,female,majority,10-19y,university,middle class,0.5938543280814313,no,after 2015,no,yes,New York,11000.0,sports car,0,0,0,approved
200506,26-39,female,majority,10-19y,high school,middle class,0.4234802054638045,yes,after 2015,no,yes,New York,17000.0,sedan,0,0,1,approved
642689,26-39,male,majority,10-19y,none,middle class,0.4118137181793745,yes,before 2015,yes,yes,New York,9000.0,sedan,0,0,0,approved
965846,26-39,male,majority,10-19y,university,upper class,0.5237786428900093,yes,before 2015,yes,yes,New York,8000.0,sedan,2,0,1,approved
913065,26-39,male,majority,10-19y,high school,working class,0.4370059167559577,yes,after 2015,yes,yes,Miami,7000.0,sedan,4,1,2,approved
377816,16-25,female,minority,0-9y,high school,poverty,0.26792669036558,no,after 2015,no,no,New York,15000.0,sedan,0,0,0,approved
996456,40-64,female,minority,20-29y,none,upper class,0.6654769083432548,yes,before 2015,no,no,New York,16000.0,sedan,3,0,0,approved
605373,26-39,female,majority,10-19y,high school,poverty,0.4352284719693461,no,after 2015,no,yes,New York,12000.0,sedan,0,0,0,approved
947853,26-39,male,majority,10-19y,high school,middle class,0.5502490277614757,yes,before 2015,no,yes,New York,10000.0,sedan,0,0,1,approved
839760,26-39,male,majority,10-19y,high school,poverty,0.3549671388000978,no,after 2015,yes,yes,Miami,8000.0,sedan,4,0,1,denied
397560,65+,male,majority,10-19y,university,upper class,0.2558368788769217,yes,before 2015,yes,yes,New York,11697.003206900365,sedan,0,0,3,approved
400017,26-39,female,majority,10-19y,none,poverty,0.2701930462498648,yes,after 2015,yes,no,New York,12000.0,sedan,0,0,1,approved
439231,65+,male,majority,0-9y,university,upper class,0.7140675054489758,yes,after 2015,yes,yes,Miami,8000.0,sedan,0,0,0,denied
417103,26-39,female,majority,0-9y,none,working class,0.3322173325159018,no,before 2015,yes,yes,New York,13000.0,sedan,0,0,0,approved
267023,16-25,male,majority,0-9y,high school,poverty,0.3189177392150015,yes,before 2015,no,yes,New York,11000.0,sedan,0,0,0,denied
245117,40-64,male,minority,0-9y,university,upper class,0.6282607890183867,yes,after 2015,yes,yes,New York,13000.0,sedan,0,0,0,approved
202518,26-39,female,minority,10-19y,none,poverty,0.3135714708801836,no,before 2015,yes,yes,New York,8000.0,sedan,0,0,2,approved
862679,65+,female,majority,30y+,university,upper class,0.8275166511075266,no,before 2015,no,yes,New York,11697.003206900365,sedan,3,1,3,approved
741377,40-64,male,majority,20-29y,university,upper class,0.6150016644670072,yes,after 2015,yes,yes,New York,7000.0,sedan,4,1,2,approved
880628,26-39,female,majority,10-19y,high school,poverty,0.4271866929096974,yes,before 2015,no,yes,New York,11000.0,sedan,0,0,1,denied
568152,26-39,female,majority,0-9y,university,middle class,0.5158128096027941,yes,before 2015,yes,yes,New York,11000.0,sedan,0,0,0,denied
612154,26-39,female,majority,10-19y,high school,upper class,0.5705957708938973,yes,before 2015,yes,no,New York,12000.0,sedan,0,0,0,approved
454160,26-39,male,majority,0-9y,none,working class,0.5158128096027941,yes,after 2015,no,yes,New York,13000.0,sedan,0,0,0,approved
227941,40-64,female,majority,20-29y,university,middle class,0.5660865838074837,yes,before 2015,yes,yes,New York,14000.0,sedan,3,0,4,approved
277454,65+,female,majority,0-9y,high school,upper class,0.7246516260211215,yes,after 2015,no,yes,New York,15000.0,sedan,0,0,0,approved
850641,65+,male,majority,10-19y,high school,upper class,0.5944123555771336,yes,after 2015,yes,yes,New York,12000.0,sedan,3,0,1,approved
313949,26-39,male,majority,10-19y,none,poverty,0.4157358422399237,no,before 2015,yes,yes,New York,10000.0,sedan,1,0,1,denied
531038,26-39,female,majority,10-19y,high school,middle class,0.6806248475377844,yes,after 2015,no,yes,New York,12000.0,sedan,0,0,0,approved
548681,40-64,male,majority,20-29y,none,middle class,0.2281286996504181,no,before 2015,yes,yes,Miami,7000.0,sedan,8,2,2,approved
747021,40-64,male,majority,0-9y,university,upper class,0.6839659624662064,yes,after 2015,yes,yes,New York,5000.0,sedan,0,0,0,approved
614666,40-64,female,majority,20-29y,university,upper class,0.6476691481025054,yes,after 2015,no,yes,New York,10000.0,sedan,3,0,2,approved
945698,40-64,male,majority,20-29y,high school,poverty,0.256228561983949,no,before 2015,no,yes,New York,13000.0,sedan,0,0,3,approved
611418,16-25,female,majority,0-9y,high school,working class,0.5158128096027941,yes,before 2015,no,no,New York,18000.0,sedan,0,0,0,approved
9941,26-39,female,majority,10-19y,high school,poverty,0.4076710274049052,no,before 2015,no,yes,New York,12000.0,sedan,2,0,1,approved
382705,16-25,female,majority,0-9y,university,upper class,0.4316194342524034,yes,after 2015,no,yes,New York,11000.0,sedan,0,0,0,approved
114941,26-39,male,minority,10-19y,none,working class,0.5158128096027941,no,before 2015,no,no,New York,12000.0,sedan,3,0,1,denied
131534,16-25,female,majority,0-9y,none,poverty,0.5158128096027941,no,before 2015,no,no,San Francisco,14000.0,sedan,0,0,0,approved
655964,16-25,male,majority,0-9y,high school,working class,0.5158128096027941,no,before 2015,no,no,San Francisco,15000.0,sedan,0,0,0,denied
984920,26-39,female,majority,10-19y,university,upper class,0.5365905524626464,yes,before 2015,yes,yes,New York,12000.0,sedan,0,1,0,approved
520581,40-64,male,majority,20-29y,high school,middle class,0.6050150174493037,yes,before 2015,no,no,New York,15000.0,sedan,0,1,1,approved
371132,40-64,male,majority,10-19y,high school,upper class,0.6890168595706068,yes,after 2015,yes,yes,New York,12000.0,sedan,1,0,2,approved
608987,16-25,female,majority,0-9y,high school,working class,0.3607003088952675,yes,before 2015,no,yes,New York,14000.0,sedan,0,0,0,approved
812547,40-64,female,minority,20-29y,university,upper class,0.7724106704853996,yes,before 2015,yes,yes,New York,9000.0,sedan,2,0,2,approved
270305,40-64,female,majority,10-19y,university,middle class,0.5623849102205396,yes,after 2015,yes,yes,New York,10000.0,sedan,0,0,5,approved
94864,26-39,male,majority,10-19y,university,upper class,0.6047903720798489,no,after 2015,yes,yes,New York,15000.0,sedan,0,0,3,approved
832985,26-39,male,majority,0-9y,university,upper class,0.6649526471177105,yes,before 2015,no,yes,New York,15000.0,sedan,0,0,0,approved
578026,26-39,female,minority,10-19y,none,poverty,0.2584986475919236,yes,before 2015,no,yes,New York,14000.0,sedan,0,0,1,approved
158411,65+,female,majority,30y+,university,upper class,0.6229219906418461,yes,after 2015,yes,yes,New York,7000.0,sedan,6,0,4,approved
965962,16-25,female,majority,0-9y,high school,poverty,0.221954566050738,no,before 2015,no,no,New York,11697.003206900365,sedan,0,0,0,denied
270343,26-39,female,majority,10-19y,university,upper class,0.7338838668548553,yes,after 2015,no,no,New York,13000.0,sedan,2,0,2,approved
